RadTrack,Copyright 2012-2014 by RadiaBeam Technologies LLC - All rights reserved (C)
 p0 [eV],Q [C],mass [eV]
 200000000.0,1e-09,510998.909848
 x,xp,y,yp,s,dp
 [m],[rad],[m],[rad],[m],[rad]
-1.344753387333e-03,1.388607358890e-02,1.554289764236e-04,1.412898146318e-03,1.572603925083e-03,-4.656327477807e-04
-2.725416351599e-05,-4.944627543201e-04,-6.449065200865e-04,7.288469647469e-04,1.930122123354e-03,1.098659743800e-03
-3.275921849215e-04,3.785017679418e-03,2.631074417311e-04,-5.584390266435e-04,-6.071943799998e-04,4.308081449478e-04
-4.406541407162e-04,4.951464986497e-03,-2.015093294537e-04,7.384953538160e-04,1.138679995481e-03,-1.459129950810e-03
5.152518242544e-04,-4.460224119739e-03,3.802359996743e-04,2.246457307885e-03,-4.047274459279e-04,1.887698265732e-04
-1.908908697890e-03,2.025134757699e-02,9.081101061254e-04,5.021248854211e-04,7.531752320513e-05,2.249001939788e-03
-1.222366678486e-03,1.226756801873e-02,6.892894093243e-05,-4.261805543846e-04,-6.607010637057e-04,-1.111607788545e-04
8.795610932616e-04,-9.212330255357e-03,8.378293824580e-04,3.269384705843e-03,-1.372214160044e-03,8.207324964060e-04
8.866375222379e-05,-2.888984424530e-03,-7.362626980458e-04,9.962592202857e-04,4.830968352981e-04,5.982305858639e-04
7.583477074595e-04,-8.988969804659e-03,-3.349235232123e-04,5.299459387323e-04,1.772335550974e-03,-1.327681938929e-03
3.514087959520e-05,3.516676733597e-04,2.325064739413e-04,4.270164436300e-04,-8.470489146315e-04,1.459178878498e-03
-4.730178104655e-04,4.766589396978e-03,1.968532650660e-03,4.107601228431e-04,1.952481915033e-04,-1.826869793909e-03
1.043958853795e-03,-1.167369557673e-02,-3.379079809175e-04,8.139507527641e-05,6.001294757379e-04,7.514859931981e-04
8.293730142745e-04,-9.888559999765e-03,-1.017276551531e-03,6.786997436126e-04,5.177355508681e-04,-7.216925334687e-04
-3.364406054823e-04,3.718163588468e-03,-1.508897049662e-03,9.495710504008e-04,-1.484019273360e-04,6.603651223186e-04
9.605782815447e-04,-9.894489549684e-03,-6.103270286795e-04,1.262857804643e-03,2.237925304721e-04,-6.516064905586e-04
8.805831555371e-04,-9.035377634820e-03,7.217941357515e-04,1.962497684237e-03,-3.231602324228e-04,3.964772988666e-04
2.251078548559e-03,-2.268085924589e-02,1.029429608514e-03,-2.683287740069e-04,1.517662645952e-04,1.038899281850e-03
-1.577847269747e-03,1.479634066333e-02,-4.325448517395e-04,7.371896684140e-04,3.653287647854e-04,2.221755820260e-03
-1.027386505723e-03,1.171235260788e-02,-1.421125133866e-04,1.718605963168e-03,3.095617065237e-04,-1.250432091212e-03
-9.696723840755e-04,1.123336521762e-02,-7.555710107542e-04,-1.879279160401e-04,-7.143313796318e-04,-3.359833737489e-04
-4.251660166977e-05,1.925159972498e-03,-5.150523901005e-04,1.728925473605e-03,1.279506107503e-03,-6.090534593635e-04
-1.027062950840e-04,9.660075943698e-04,8.375438766951e-06,1.187953270448e-03,1.656061947774e-03,-1.152025607133e-03
8.831357271166e-04,-7.397445272248e-03,-9.720096828892e-04,1.252352705637e-03,-5.084578817989e-05,1.979922892806e-03
1.684844918760e-03,-1.755741526874e-02,1.102766590056e-03,2.613736360886e-04,-2.188361071537e-04,-5.859216997169e-04
-4.522812964622e-04,3.361557486282e-03,9.513319859822e-04,1.115066749339e-03,7.530883852372e-04,8.963177087023e-07
-1.194878513622e-03,1.065550426143e-02,-1.093471107309e-04,1.612652546107e-03,-1.841132828002e-03,-3.671717529878e-04
-1.605547765768e-03,1.760553355458e-02,-2.461453678357e-04,1.649030682042e-03,2.375132723959e-04,-1.287847201297e-03
-6.025946316297e-04,6.309339357043e-03,-7.365265577519e-04,-1.399855609658e-05,-4.012711395660e-04,4.231743209632e-04
-6.692530642362e-04,8.200547827982e-03,4.175046363273e-04,1.046557710953e-03,-2.883757860164e-04,2.777131802548e-04
-8.591441530533e-04,9.401917980305e-03,-1.011969598564e-03,1.145666629096e-03,5.773764699303e-04,2.187565238436e-03
-2.806105801502e-04,2.193840243518e-03,-1.863321043448e-03,1.125161501156e-03,-4.176273847464e-04,-1.233081786019e-03
3.527778958321e-04,-3.306738837395e-03,-1.474975152959e-03,2.100195804309e-03,-6.493090915023e-04,-5.550563415963e-04
-4.779345175990e-04,4.434062848706e-03,-1.833242738165e-03,1.307779543850e-03,5.305633898179e-04,-7.813252144744e-04
2.850925398461e-03,-2.954317225906e-02,-8.135666756609e-04,8.967584074977e-04,-4.712674399035e-04,-2.103424514429e-04
-5.621057562576e-04,4.321055465744e-03,-6.438440882337e-05,1.676554224051e-03,6.988709781960e-05,2.804737253652e-04
5.895932760099e-04,-7.844749305571e-03,-1.502643368050e-03,5.836154437120e-04,3.697098622741e-04,1.223076234710e-03
-5.235320882662e-05,6.142526418702e-04,-4.024745716884e-04,7.618105554775e-04,1.366743193751e-03,-8.784067368196e-04
-1.048156566134e-03,9.883119690873e-03,4.327942776693e-05,1.569303924870e-03,1.653984456634e-03,-1.185298864247e-03
1.538080799888e-03,-1.677530315476e-02,1.151016846639e-03,1.029531165718e-03,1.099719317434e-03,1.406672423690e-03
-7.513387079586e-04,7.499325770114e-03,5.867110913404e-04,2.107700505734e-03,-2.388126186219e-03,4.256490918203e-04
-2.137980057251e-03,1.989111130316e-02,4.146918368290e-05,1.169068715177e-03,2.086377330171e-04,1.655521662835e-04
-6.449337574580e-04,7.123352765024e-03,-5.314452980169e-04,1.111188396126e-03,-8.516489376418e-05,-2.245413057774e-04
-2.520181010030e-04,1.523416760667e-03,-1.170230438510e-03,1.348805144989e-03,1.322244064889e-03,1.516304710056e-03
1.144069335391e-03,-1.222679025862e-02,-1.163239655270e-03,3.082623735232e-03,-1.393971808803e-03,-4.100489031841e-04
-8.790874549658e-05,2.391487276213e-03,1.446150454439e-03,6.770004377699e-04,4.670969053951e-04,-1.310650594061e-03
4.462170402424e-04,-4.808700500876e-03,7.580593540904e-04,1.230024373427e-03,-5.860143520813e-04,-1.020368503407e-03
1.403288266023e-03,-1.540319207908e-02,1.221944103015e-03,4.447398472386e-04,8.656631207244e-04,1.447794193168e-04
-4.634282954183e-04,5.144531195779e-03,-6.667528015566e-04,1.383156723562e-03,2.226713267719e-04,-1.926133573993e-04
6.825687596698e-04,-8.242318414248e-03,1.054434378369e-03,1.567971924024e-03,1.463193275506e-03,2.072629116358e-03
7.208820738871e-04,-7.725151910751e-03,1.628343492044e-03,1.405420712222e-03,2.369915357165e-04,-1.644882968198e-03
-1.735040672688e-03,1.800577752125e-02,6.098773377477e-04,4.257376378189e-04,-8.142728595477e-04,-6.772405517757e-04
5.726143842092e-04,-4.364995880670e-03,1.250726687935e-03,3.375443132450e-03,-2.988651717453e-04,-5.784597605434e-05
-3.838340431939e-04,5.719442791281e-03,-1.375936327441e-03,2.091247312533e-03,-2.536613957186e-04,5.993660544276e-04
-9.283414141225e-05,1.816172712605e-03,5.494231116018e-04,2.248095372895e-03,-2.011746899609e-03,4.375281170394e-04
3.537822179678e-04,-3.980579361258e-03,-1.162260385189e-03,1.724319270383e-03,-2.217659966243e-03,3.226580544484e-04
5.683697686603e-04,-5.411124348316e-03,7.323433195345e-04,3.541647093608e-04,2.513061567229e-04,-1.081382569765e-03
5.892272414689e-04,-5.254499877293e-03,-7.228481093986e-04,1.421207392427e-03,1.436587536879e-03,-9.314028941043e-04
-3.415802353552e-04,1.815327333957e-03,1.017623864578e-03,1.911618300858e-04,4.384122831349e-04,-1.571947256987e-04
-3.340448581948e-04,3.279834437559e-03,1.660180443556e-03,-1.745622473332e-04,-5.032605127319e-04,-5.334789944062e-04
8.773060638134e-04,-8.104028990214e-03,-4.389685822077e-04,1.472068257358e-03,4.764030295170e-04,-2.207322186590e-03
-9.846306410497e-04,1.065864995467e-02,-1.098886869686e-03,1.739831549337e-03,-8.112829597316e-04,8.548405594026e-04
1.773697034733e-03,-1.791436009813e-02,2.763436847681e-04,8.387545743851e-04,4.015526882999e-04,8.998869547374e-04
6.316236113062e-04,-4.812523835384e-03,-6.993123817690e-04,2.400614139714e-03,3.322125738105e-04,-2.512737711014e-04
1.455242834991e-03,-1.452034614567e-02,-2.197381655345e-04,1.040424429899e-03,8.884532817514e-04,1.157574263358e-03
-5.090631367156e-04,3.889058697704e-03,-1.799590932184e-05,1.876941983815e-03,-6.234887619628e-04,6.121004078860e-04
-2.109780773398e-04,5.090343884972e-04,4.612291038388e-05,1.943037795273e-03,1.857948248659e-04,-1.968142612216e-04
-2.566736850798e-03,2.638636086852e-02,6.378587207791e-05,6.975207140378e-04,4.271375812035e-04,-1.362126053365e-03
-1.163763405162e-03,9.921067408490e-03,8.799783591762e-05,-1.277184164057e-03,9.526081351038e-04,1.876987291777e-04
4.676821870291e-04,-6.127098161594e-03,1.890069660611e-03,2.961469762525e-03,-3.785637084439e-04,6.327267124654e-04
-3.140884012097e-04,3.365878660522e-03,-5.063642250049e-04,9.882263450911e-04,-6.972457013844e-04,-1.034055342879e-03
1.634221152051e-03,-1.466840129666e-02,4.265932116515e-04,2.619898221719e-03,3.304220820885e-04,1.761917789522e-04
2.170835324123e-04,-2.368504802793e-03,-6.072825984392e-04,2.032297454596e-03,-4.368920080825e-04,-1.053018699671e-04
1.122043987640e-03,-1.018759888592e-02,3.226668815312e-04,-2.579145218150e-04,-2.763099925552e-04,1.643771151364e-03
2.729856678866e-05,8.244523915423e-04,-3.285728398641e-04,9.215166696316e-05,-1.017234102158e-03,-1.775133597308e-03
-3.217436815768e-04,4.030871232216e-03,6.190686761564e-04,-3.421329153590e-04,1.246402647699e-04,1.072058851582e-03
-3.784985686105e-04,4.657609638527e-03,1.504282059122e-03,2.201756420714e-03,-1.369992310732e-03,-5.172280935673e-04
-1.041214772786e-03,1.039451839571e-02,1.703344406913e-03,1.873317247648e-03,-1.014869924001e-03,4.808183503698e-04
-7.505813668207e-04,7.755719212552e-03,-1.937382415810e-03,8.444076096069e-04,-9.619733034608e-04,1.226721303527e-03
2.404085135900e-04,-2.469197930135e-03,-6.640437564323e-04,-5.162146690532e-04,-6.677556314318e-04,-7.599119097072e-04
-1.675304653618e-04,-3.565753448516e-04,1.455418627614e-03,1.361316668646e-03,1.261363290327e-03,-2.171229888433e-05
3.044321322372e-04,-1.973695295684e-03,1.539839119382e-03,9.574822635337e-04,1.041677333294e-03,1.359587660411e-03
4.716239257789e-04,-6.141952022031e-03,-2.858889422311e-04,-8.159582209266e-04,-1.942488842149e-03,-9.058388743193e-05
-3.923049984083e-04,4.500233721650e-03,1.069564457347e-03,4.181911698585e-04,-6.273828499978e-04,-8.283191797959e-04
-1.067117742697e-03,9.407331377182e-03,8.550225059488e-04,2.680539611351e-03,-9.794674257760e-05,1.205204030426e-03
-8.239272432759e-04,7.588359810771e-03,-2.491631895719e-04,6.245729031438e-04,-1.473166960872e-03,-2.616890302919e-03
-1.175995970113e-03,9.951965565272e-03,5.308194030393e-04,2.061882537130e-03,4.643492768149e-04,1.271179393092e-03
2.150707600896e-03,-2.100756758510e-02,-3.786179418921e-04,2.880600517743e-03,1.330799638408e-05,1.634341584818e-04
1.480686150452e-03,-1.395348574582e-02,-9.853441801457e-04,9.908438597954e-04,1.485301079069e-04,-1.066705333020e-03
4.928489335934e-04,-4.674272336652e-03,-3.889467826808e-05,8.513074084297e-04,-1.154761512540e-05,9.261546005171e-04
-1.510271461763e-03,1.546263121152e-02,-7.171846755349e-04,3.414659915690e-04,7.117505118750e-04,-4.570949071427e-04
-2.909077269696e-04,2.352624068795e-03,-1.349587086339e-03,2.382165623335e-03,1.684973211287e-04,1.158190712266e-04
2.784001702879e-04,-4.081420499035e-03,-4.823544653267e-04,-1.795812347184e-04,9.963670759554e-04,-3.410501296666e-04
-7.175051335513e-04,5.939127503168e-03,-7.465530957484e-06,6.792861161147e-05,3.427814567002e-04,1.035033799777e-03
6.999437625828e-04,-7.273286357173e-03,9.533764783712e-04,5.940539877788e-04,-1.500488397242e-03,-9.624955095874e-05
6.708052799632e-04,-7.997019996997e-03,-5.677053337542e-04,6.145126731103e-04,1.003070302970e-03,6.579939120856e-04
1.834667225934e-03,-1.690923067046e-02,1.358400088015e-03,1.874557975802e-03,-2.896604104635e-04,1.224237312637e-03
1.292396014482e-03,-1.321705267601e-02,-4.244343047857e-04,5.961888721119e-04,3.663491039854e-04,1.540961542704e-03
3.650614315872e-04,-4.162898361487e-03,4.389956183379e-04,2.005753643038e-03,-2.018463771477e-03,3.499042227787e-04
-7.217368578790e-04,6.158491809225e-03,9.683585291279e-05,1.552588035052e-03,6.503469634297e-04,4.402544120468e-04
3.617987174697e-04,-2.896146213267e-03,-1.058281722352e-03,2.916890307288e-03,-3.068820168492e-04,-6.320330912061e-04
-6.883050135101e-05,-4.641167508767e-04,-2.890122569883e-04,1.445244926276e-03,-1.128429813236e-03,8.872543865015e-04
1.467483909329e-03,-1.387577215012e-02,1.663694714216e-04,-1.515784861588e-04,-3.730851417011e-04,2.603785269023e-04
1.676526824750e-03,-1.448243517388e-02,-3.725068576454e-04,4.706231591214e-04,2.016069833522e-03,2.947039478982e-04
1.601499051092e-03,-1.568992382514e-02,-7.085630961050e-04,-3.948494937982e-04,-1.303199809452e-03,5.058216315851e-04
1.097583520381e-03,-1.263588595366e-02,-2.905138990088e-05,9.594385591990e-04,4.862376726006e-05,-6.720374692121e-04
1.155196131755e-03,-1.266873960801e-02,-4.323642474230e-04,8.338289919178e-04,-9.435272332605e-04,1.178630728313e-03
-1.984176802726e-04,-1.418400201729e-04,-6.445125761362e-04,1.379056171219e-03,5.632877759171e-04,1.016591192318e-03
1.888973668711e-03,-1.839858228508e-02,-1.416020553807e-03,1.600506738722e-03,7.382611290127e-04,-8.297110309341e-04
-8.117546836525e-04,9.508097839374e-03,7.637598861798e-04,1.120622617050e-03,1.157901878530e-03,-9.066574011460e-04
-3.620128017674e-04,3.388282914340e-03,2.584213455285e-04,1.858721506054e-03,-2.577062427589e-03,-1.400337230284e-03
5.313414447053e-04,-4.366052613307e-03,-6.499511057649e-04,-8.450446704983e-04,-6.115013730073e-04,-7.736241400598e-04
-3.706219614042e-04,4.573373978663e-03,-4.344873272845e-04,-8.621079785144e-04,-6.758552022260e-04,-5.354276541063e-04
-1.642418807746e-03,1.695833103590e-02,1.356661690764e-03,1.388630102046e-03,-2.497959611420e-04,2.259367686825e-03
-2.263075204480e-04,1.858026111886e-03,1.077773773618e-03,-1.133466465756e-04,2.160467681964e-04,1.173355195782e-03
-7.903148363429e-04,7.844470981392e-03,9.950781508857e-04,1.247972824594e-03,-1.440691145577e-03,1.779191622893e-03
-9.183286263166e-04,1.012784548473e-02,4.120688066254e-05,7.607988248448e-04,5.248273140106e-04,-1.822776368765e-03
3.574719303682e-04,-3.031166304852e-03,-1.123232606717e-03,2.715633020276e-03,-2.609113007666e-06,6.602175245479e-04
-2.171993360745e-04,3.725362417435e-04,2.319526310037e-04,-1.292286757782e-03,3.804910434927e-04,4.801852870461e-04
3.252806777862e-04,-4.087516215721e-03,-1.597758793446e-03,-9.462112969730e-05,-3.091678946481e-04,8.536951866263e-04
-1.234748914241e-03,1.282791592865e-02,8.814717932438e-04,9.775187932572e-04,-1.816820001977e-03,-8.008363614274e-04
7.157047213604e-04,-6.573623806973e-03,9.530086122160e-04,1.141676732029e-03,-1.296523173205e-03,7.984210413219e-04
1.955853228360e-03,-2.087798498466e-02,-3.344900748768e-04,1.657057664217e-03,3.362892085251e-04,-6.613916649642e-04
1.381169247839e-03,-1.465814059022e-02,-1.377977791968e-03,3.230876011132e-03,-6.258144902215e-04,2.135327817580e-04
8.092682860284e-04,-7.840202091709e-03,9.132037993501e-04,1.760107103501e-03,-1.639501489538e-03,2.864039547992e-05
1.063091726349e-03,-1.081560547690e-02,-1.511354445318e-03,4.154613849019e-04,-3.295934152924e-05,9.674854078437e-04
9.423082708346e-04,-9.932920035003e-03,9.192567984995e-04,5.241608304804e-05,1.349029681805e-03,-1.390237283480e-03
-1.085927820254e-03,9.919418676527e-03,1.248075246221e-03,2.103921077771e-04,1.393221175721e-03,2.484151928261e-04
1.295447585987e-03,-1.267943089503e-02,-1.203848188387e-03,2.050312504791e-03,1.004962620507e-03,-1.830756205379e-04
-4.227949118161e-04,3.123663801131e-03,1.070529741797e-03,1.236068681944e-03,3.689208659253e-04,-9.328832391065e-04
1.488465095899e-03,-1.347376692204e-02,-4.208870747222e-04,1.621616929465e-03,-6.527480092046e-04,-1.890700680891e-04
1.015731546158e-03,-9.072816494730e-03,3.601535299272e-04,2.395818232788e-03,-1.151786659558e-03,1.079410598729e-03
-1.353085259045e-04,3.555678831394e-04,1.533655095840e-03,1.380720113425e-03,1.556354685041e-03,9.414104810779e-04
-5.241173194648e-06,-1.181633701295e-05,7.139871046569e-04,1.643931244182e-03,2.263280159791e-03,-3.474717344617e-04
8.475936717255e-04,-7.718221667906e-03,5.169819070429e-04,1.369585536835e-03,-7.612285846983e-04,8.335814764582e-04
-7.577519972699e-04,5.698736541802e-03,9.446380038879e-04,2.181668855128e-03,1.054240166167e-03,3.393354911953e-04
-9.084088801492e-05,-7.293515782105e-04,6.499552340919e-04,-4.714699244788e-04,5.938565251183e-04,9.144454660080e-04
7.037092757700e-04,-7.927928442374e-03,-3.403349563846e-04,5.045061501609e-04,2.778928357775e-03,5.858448629477e-04
4.932422977504e-04,-4.814704078529e-03,-1.022558554719e-03,2.056984434697e-03,1.032660382050e-03,2.620626267917e-04
2.236162773349e-03,-2.375038297183e-02,-1.813931882776e-04,3.442502364692e-04,1.240247606074e-03,-5.402112150421e-04
-4.462369738562e-04,2.129951417056e-03,2.585199045340e-04,-6.210068166387e-05,3.136218770459e-04,1.151094978360e-03
1.274077837874e-04,-2.109805949129e-03,2.967107886550e-04,2.060473204659e-04,-6.156408873630e-04,3.987685926894e-04
-1.063381599619e-05,3.713246090289e-04,1.047363808636e-03,-8.346837442493e-04,9.469821272505e-04,-3.962809725150e-04
-1.133980396813e-03,9.211376928146e-03,-1.788786353166e-04,3.526573327256e-04,3.226231657603e-04,8.575652404794e-04
1.290991289478e-03,-1.440284673664e-02,-4.081657509251e-04,1.748431574200e-03,9.335587176791e-04,4.685668577227e-04
3.861829868990e-04,-3.989817748981e-03,-2.267297139760e-04,5.397268274631e-04,-1.452657206324e-03,-5.933871928796e-05
4.611504451649e-04,-5.493213892221e-03,-7.207061691601e-04,1.748741076235e-03,-3.461256094101e-04,-1.435684324241e-04
3.168392725086e-04,-2.060968816975e-03,4.024601145191e-04,1.204636661630e-03,-7.588102531648e-04,-1.668552997867e-04
-1.575375512838e-03,1.636210346867e-02,-3.731941089142e-04,-2.590571054974e-04,1.448251465247e-03,6.402785337917e-04
1.503716703140e-03,-1.472338263352e-02,-1.030704862965e-03,1.378635929918e-03,8.313695760408e-04,-9.713546659463e-04
-3.808466045181e-04,2.476556389638e-03,-1.901192349944e-03,1.912092304260e-03,3.313477828111e-04,-4.149328976982e-04
-1.688936145588e-03,1.659840326439e-02,-1.293311663491e-03,7.374522052488e-04,5.432080653105e-04,-9.271526994051e-04
6.775115265945e-04,-8.317138374325e-03,3.187899752431e-04,9.983887597177e-04,8.841900234898e-04,-1.902259685632e-03
1.264939780790e-03,-1.241317282086e-02,-2.258889255372e-03,1.258132250335e-03,-4.193864116094e-04,-1.632080067882e-04
-9.844267291587e-04,9.099348077675e-03,-5.080396263656e-06,7.034326672021e-04,-2.124629624110e-04,-1.144487501186e-03
-2.140353565319e-03,2.150358293803e-02,4.290901757948e-04,1.721655879094e-03,-7.271893182399e-04,1.719599111627e-03
6.507401516946e-04,-4.436010466555e-03,8.228970199944e-04,1.804298801180e-03,-1.252812166946e-03,-2.569074185516e-04
-4.122343468960e-04,5.551962520974e-03,7.306165837359e-05,1.068828684785e-03,-1.134585403818e-04,1.181739855895e-03
5.537831644162e-04,-5.484946439051e-03,-2.529812250994e-04,1.965102515526e-03,5.365813106421e-04,1.211596140447e-03
9.948654680785e-04,-1.086890314153e-02,-1.008619883597e-03,8.586623746222e-04,-1.909180314112e-04,6.209308233098e-04
8.816035475151e-04,-9.180449730358e-03,9.388113589981e-04,3.819176101604e-04,9.053063422075e-04,-1.041698251867e-03
4.649711022231e-04,-4.080000503480e-03,-4.884681222011e-04,-1.919909966450e-04,6.177158191803e-04,-1.655020985945e-04
8.211089615938e-04,-1.017625053042e-02,-4.629465013946e-04,1.376960655122e-04,-1.446538361095e-03,1.587739051330e-03
1.803612435610e-03,-1.611724521521e-02,-7.527293739443e-04,9.949556807938e-05,-4.053225898723e-04,-4.145114497567e-04
-6.860445985322e-04,6.092251974275e-03,-3.789209523245e-04,1.548916690168e-03,-7.559889544720e-04,-8.254915534810e-04
